,city,date,fare,ride_id,driver_count,type
2182,Brandonfort,2019-01-30 01:51:47,17.5,6477215459314,10,Suburban
2183,Bethanyland,2019-03-15 13:10:56,39.66,9766441752274,22,Suburban
2184,East Marymouth,2019-03-05 19:06:05,25.44,7451160581213,5,Suburban
2185,North Jeffrey,2019-03-19 06:00:46,31.16,2458737372712,11,Suburban
2186,Victoriaport,2019-01-29 04:04:14,35.5,2186096734505,16,Suburban
2187,Mezachester,2019-01-15 04:53:21,16.6,3356054696964,14,Suburban
2188,Rodriguezview,2019-02-14 01:59:34,30.39,9180465878718,20,Suburban
2189,West Hannah,2019-02-23 11:22:24,23.5,7798764898362,12,Suburban
2190,Port Shane,2019-03-17 00:39:06,47.75,1417424358447,7,Suburban
2191,Colemanland,2019-01-22 10:21:39,46.43,3162069407712,23,Suburban
2192,Nicolechester,2019-03-28 04:12:36,26.22,122825163859,19,Suburban
2193,Josephside,2019-01-02 07:26:53,33.57,8530928702936,25,Suburban
2194,Lewisland,2019-01-23 18:17:47,26.69,4360442122613,4,Suburban
2195,South Teresa,2019-02-11 15:07:10,28.64,321467917473,21,Suburban
2196,West Kimmouth,2019-02-18 11:53:43,49.38,1631556717891,4,Suburban
2197,Davidfurt,2019-03-09 23:07:34,26.24,4652485631550,23,Suburban
2198,North Jeffrey,2019-02-21 12:56:58,22.96,6853853007740,11,Suburban
2199,East Kentstad,2019-04-10 20:44:59,21.38,9078911188125,20,Suburban
2200,Brandonfort,2019-04-04 21:13:48,21.56,8108433190649,10,Suburban
2201,Lewishaven,2019-03-29 07:24:39,14.21,126282973686,23,Suburban
2202,East Danielview,2019-04-26 08:14:46,40.76,2970656303504,22,Suburban
2203,Veronicaberg,2019-04-02 03:59:06,16.63,4528063518400,20,Suburban
2204,Lake Omar,2019-05-05 23:39:30,12.45,6384097735231,22,Suburban
2205,Lake Omar,2019-04-13 07:09:45,24.9,9454078998713,22,Suburban
2206,Josephside,2019-03-18 22:55:17,35.58,5452607795035,25,Suburban
2207,Port Shane,2019-03-19 12:25:21,40.39,910341409632,7,Suburban
2208,Rodriguezview,2019-02-21 01:34:23,36.37,4984772129854,20,Suburban
2209,East Kentstad,2019-01-10 11:15:30,24.65,7201954660361,20,Suburban
2210,Brandonfort,2019-03-03 04:25:34,46.01,2286156952037,10,Suburban
2211,North Timothy,2019-03-17 08:33:35,45.33,1758423447313,7,Suburban
2212,North Richardhaven,2019-03-19 05:25:09,18.01,2804269420276,1,Suburban
2213,East Danielview,2019-02-04 11:01:24,38.38,2528683882693,22,Suburban
2214,Colemanland,2019-04-05 05:23:54,43.91,389097028280,23,Suburban
2215,East Marymouth,2019-03-13 08:07:04,27.54,9783793502623,5,Suburban
2216,Lake Robertside,2019-02-16 07:14:19,47.31,6267383613454,4,Suburban
2217,North Jeffrey,2019-04-27 10:17:26,20.41,903066642569,11,Suburban
2218,East Danielview,2019-03-27 16:22:09,36.0,1410739354876,22,Suburban
2219,New Olivia,2019-02-05 22:03:38,35.76,5894786968785,20,Suburban
2220,Lake Robertside,2019-02-12 09:45:02,20.03,9626340588797,4,Suburban
2221,South Brenda,2019-03-19 19:25:49,48.98,8685637991901,1,Suburban
2222,Josephside,2019-04-24 10:29:15,42.58,1067620076654,25,Suburban
2223,West Kimmouth,2019-03-05 22:04:15,48.2,321833677,4,Suburban
2224,Barronchester,2019-04-05 14:12:55,33.5,91435348621,11,Suburban
2225,Bethanyland,2019-03-06 10:01:58,13.86,8571759718178,22,Suburban
2226,Lake Omar,2019-02-20 21:56:22,33.61,2721355482706,22,Suburban
2227,Williamsonville,2019-04-28 19:35:03,16.96,9631291999264,2,Suburban
2228,Colemanland,2019-01-19 15:24:42,24.4,6652560250346,23,Suburban
2229,Port Shane,2019-01-30 20:43:57,49.52,8262792633558,7,Suburban
2230,West Kimmouth,2019-03-13 14:50:48,18.72,9388333400065,4,Suburban
2231,Nicolechester,2019-05-05 08:45:58,15.43,8496653987287,19,Suburban
2232,Mezachester,2019-04-19 19:05:10,29.12,8894988518709,14,Suburban
2233,New Olivia,2019-03-27 09:35:08,34.54,4642968219429,20,Suburban
2234,East Danielview,2019-01-25 11:58:33,48.32,1831668503737,22,Suburban
2235,Brandonfort,2019-04-15 04:12:53,47.17,7388012906675,10,Suburban
2236,Port Shane,2019-04-03 22:33:51,15.59,127445516863,7,Suburban
2237,Colemanland,2019-05-04 04:24:31,12.62,4902707063158,23,Suburban
2238,South Teresa,2019-03-05 19:18:37,32.29,4981692995989,21,Suburban
2239,South Brenda,2019-04-25 07:08:25,23.6,1784015692342,1,Suburban
2240,East Aaronbury,2019-04-11 03:24:14,34.4,6540905865488,7,Suburban
2241,Sotoville,2019-03-13 16:06:10,14.36,8629533024103,10,Suburban
2242,West Hannah,2019-01-21 19:54:08,41.95,16507766547,12,Suburban
2243,South Teresa,2019-03-09 09:54:33,25.08,8136313906059,21,Suburban
2244,Bethanyland,2019-04-02 04:29:09,34.38,1783847934910,22,Suburban
2245,West Hannah,2019-03-02 17:06:03,13.92,7388937249208,12,Suburban
2246,Lake Robertside,2019-04-03 03:27:45,12.76,1301757653884,4,Suburban
2247,Colemanland,2019-01-10 06:49:58,27.7,8704067171414,23,Suburban
2248,East Marymouth,2019-02-12 23:18:53,47.41,7409660239158,5,Suburban
2249,New Raymond,2019-02-11 17:28:27,17.97,7551674475043,17,Suburban
2250,Randallchester,2019-04-13 11:13:31,43.22,1076079536213,9,Rural
2251,North Holly,2019-02-02 14:54:00,12.42,1985256326182,8,Rural
2252,Michaelberg,2019-03-27 18:27:34,54.85,4421836952718,6,Rural
2253,Lake Latoyabury,2019-02-23 21:12:24,47.9,3269652929887,2,Rural
2254,Lake Latoyabury,2019-05-06 08:57:56,51.8,4018025271936,2,Rural
2255,Taylorhaven,2019-04-06 01:01:29,45.31,2275364435623,1,Rural
2256,Garzaport,2019-02-18 18:27:48,36.16,2928337561347,7,Rural
2257,New Ryantown,2019-01-27 17:33:41,42.68,7994603753131,2,Rural
2258,Lake Latoyabury,2019-04-02 21:00:22,13.46,8232864757802,2,Rural
2259,North Holly,2019-02-16 17:02:51,39.46,4571476032148,8,Rural
2260,Bradshawfurt,2019-03-06 21:44:53,19.74,6080367372860,7,Rural
2261,South Marychester,2019-02-19 00:23:09,32.72,1481751072369,1,Rural
2262,Bradshawfurt,2019-03-24 18:53:18,57.51,2301998876294,7,Rural
2263,Lake Latoyabury,2019-01-22 12:42:55,13.5,8493335787500,2,Rural
2264,South Marychester,2019-01-02 11:18:32,52.12,3454018971635,1,Rural
2265,Jessicaport,2019-01-01 09:45:36,43.69,2424875833354,1,Rural
2266,South Jennifer,2019-04-01 09:32:45,21.63,9135979586871,7,Rural
2267,South Marychester,2019-02-21 19:16:48,55.4,8822356392057,1,Rural
2268,South Saramouth,2019-02-20 16:32:36,44.29,3622365199969,7,Rural
2269,Lake Latoyabury,2019-04-22 16:56:46,38.46,1671918742352,2,Rural
2270,Lake Jamie,2019-03-13 06:41:49,26.09,1599158550738,4,Rural
2271,Newtonview,2019-01-08 06:19:45,19.39,5350347217506,1,Rural
2272,Michaelberg,2019-01-18 00:46:28,15.12,1031697508349,6,Rural
2273,Jessicaport,2019-01-14 07:09:17,18.05,5405362355006,1,Rural
2274,South Marychester,2019-01-15 21:44:26,30.26,3837056996776,1,Rural
2275,North Jaime,2019-03-06 09:09:23,44.17,1152195873170,1,Rural
2276,Penaborough,2019-02-24 00:44:00,21.89,2069309881916,6,Rural
2277,North Jaime,2019-03-12 13:05:56,23.21,5987447089759,1,Rural
2278,Lake Latoyabury,2019-04-16 21:12:48,24.1,4896030744313,2,Rural
2279,South Jennifer,2019-03-07 19:10:13,48.79,9730627367446,7,Rural
2280,Taylorhaven,2019-03-05 21:19:53,38.18,8555320757742,1,Rural
2281,Jessicaport,2019-04-13 16:08:11,39.89,6511242590852,1,Rural
2282,South Marychester,2019-03-27 12:07:50,34.42,4230150157651,1,Rural
2283,Penaborough,2019-04-27 06:02:10,38.33,547013925055,6,Rural
2284,New Ryantown,2019-04-18 19:43:54,42.97,230914178346,2,Rural
2285,North Jaime,2019-04-04 13:13:40,51.83,9116047435376,1,Rural
2286,Harringtonfort,2019-01-06 07:38:40,47.33,3849747342021,4,Rural
2287,South Jennifer,2019-04-05 14:35:42,32.2,683983658392,7,Rural
2288,North Holly,2019-01-04 03:31:26,24.88,4195619112933,8,Rural
2289,Newtonview,2019-02-05 22:53:21,45.02,7075366458478,1,Rural
2290,Randallchester,2019-02-19 03:52:47,58.55,8004803682564,9,Rural
2291,Bradshawfurt,2019-03-24 07:34:03,19.89,7867402022145,7,Rural
2292,South Marychester,2019-02-25 19:06:00,54.66,3137562921713,1,Rural
2293,Bradshawfurt,2019-02-18 22:21:26,34.32,8881996813087,7,Rural
2294,Bradshawfurt,2019-04-08 13:46:03,55.19,1742954306812,7,Rural
2295,Jessicaport,2019-03-18 16:59:40,33.72,3046889917159,1,Rural
2296,Michaelberg,2019-03-27 21:48:36,38.62,364151831884,6,Rural
2297,West Heather,2019-03-12 04:22:26,26.55,7035849392668,4,Rural
2298,Garzaport,2019-04-17 01:48:27,17.31,6092414045061,7,Rural
2299,North Jaime,2019-02-01 08:59:24,17.05,9481117811603,1,Rural
2300,New Ryantown,2019-02-04 23:54:51,45.7,3570428225530,2,Rural
2301,North Holly,2019-04-21 21:14:22,18.54,6259094156900,8,Rural
2302,West Heather,2019-02-22 09:01:37,17.4,8702491506161,4,Rural
2303,Taylorhaven,2019-04-03 05:41:37,38.92,8300454322089,1,Rural
2304,Bradshawfurt,2019-04-07 21:12:49,49.7,5088814323688,7,Rural
2305,Michaelberg,2019-01-11 04:39:27,16.42,8800556719157,6,Rural
2306,Michaelberg,2019-04-22 17:28:52,19.27,26848733115,6,Rural
2307,North Holly,2019-03-28 00:12:09,35.45,3262489198068,8,Rural
2308,North Jaime,2019-05-06 00:58:17,41.18,7328094869758,1,Rural
2309,North Jaime,2019-04-04 01:58:37,43.86,8195436622338,1,Rural
2310,South Marychester,2019-04-23 12:21:59,25.94,2936618556180,1,Rural
2311,North Holly,2019-01-23 06:52:00,40.24,3921870176169,8,Rural
2312,Michaelberg,2019-05-02 11:57:42,52.71,5649532113861,6,Rural
2313,West Heather,2019-02-22 01:46:43,33.38,5551691454078,4,Rural
2314,Bradshawfurt,2019-02-23 12:00:59,37.05,2068423024643,7,Rural
2315,Penaborough,2019-01-14 15:58:48,54.1,432925983890,6,Rural
2316,New Ryantown,2019-04-30 01:50:44,50.81,5357550405010,2,Rural
2317,Michaelberg,2019-01-19 12:38:07,38.68,103217578833,6,Rural
2318,Taylorhaven,2019-04-01 16:37:45,54.65,9098060466868,1,Rural
2319,South Jennifer,2019-04-02 10:26:50,14.11,3828267773041,7,Rural
2320,Bradshawfurt,2019-04-10 09:47:54,19.07,739305106253,7,Rural
2321,Taylorhaven,2019-03-05 04:46:17,29.45,2159383884146,1,Rural
2322,Harringtonfort,2019-02-17 04:42:56,30.58,6835140871685,4,Rural
2323,Randallchester,2019-02-11 05:42:29,25.78,9010611749008,9,Rural
2324,New Ryantown,2019-04-05 21:38:18,50.98,4834855490008,2,Rural
2325,Penaborough,2019-02-03 17:15:31,51.8,5383427508621,6,Rural
2326,South Jennifer,2019-04-10 20:46:11,43.25,623928772332,7,Rural
2327,Lake Jamie,2019-04-30 21:26:22,37.33,6755483470287,4,Rural
2328,Harringtonfort,2019-04-16 16:30:50,17.39,4023962353348,4,Rural
2329,South Jennifer,2019-01-30 01:40:16,37.05,9545375482385,7,Rural
2330,Bradshawfurt,2019-01-19 20:21:54,56.78,1253403506597,7,Rural
2331,Jessicaport,2019-05-01 08:14:47,22.44,3725278487786,1,Rural
2332,Lake Latoyabury,2019-03-29 09:11:30,13.84,7906858980361,2,Rural
2333,Lake Jamie,2019-01-18 07:36:46,43.57,1174957961925,4,Rural
2334,Randallchester,2019-03-25 13:36:46,10.37,3216382725494,9,Rural
2335,Harringtonfort,2019-03-10 10:11:37,19.02,6717313402790,4,Rural
2336,Lake Latoyabury,2019-01-24 13:32:12,34.74,5962674963447,2,Rural
2337,Taylorhaven,2019-04-02 09:17:31,47.07,8573150084531,1,Rural
2338,South Jennifer,2019-03-11 00:51:24,49.82,1145342227278,7,Rural
2339,Harringtonfort,2019-02-26 07:03:11,54.66,9201585331171,4,Rural
2340,Newtonview,2019-04-01 13:39:13,26.73,3723530332713,1,Rural
2341,Michaelberg,2019-03-10 10:05:15,56.48,3757070857078,6,Rural
2342,Penaborough,2019-01-22 15:36:24,10.11,4129933467653,6,Rural
2343,Lake Latoyabury,2019-04-14 07:06:11,11.94,2040674187360,2,Rural
2344,North Jaime,2019-04-27 17:58:27,14.01,2156688209209,1,Rural
2345,West Heather,2019-02-04 16:29:23,13.97,7118893881453,4,Rural
2346,West Heather,2019-04-18 19:33:12,46.6,3671003215967,4,Rural
2347,West Heather,2019-03-02 21:04:10,20.99,5766454453070,4,Rural
2348,South Saramouth,2019-01-28 15:55:33,31.25,7118046558393,7,Rural
2349,West Heather,2019-03-06 20:06:51,48.11,2570548892682,4,Rural
2350,Garzaport,2019-05-06 16:57:16,18.9,8826696981094,7,Rural
2351,South Saramouth,2019-03-27 21:07:16,11.87,170351888128,7,Rural
2352,Randallchester,2019-04-07 23:42:07,10.79,1615474447641,9,Rural
2353,Harringtonfort,2019-01-09 15:30:35,31.84,3730685356921,4,Rural
2354,South Saramouth,2019-04-12 18:11:50,57.23,5081198789583,7,Rural
2355,North Holly,2019-01-03 19:51:01,19.9,5559509612597,8,Rural
2356,New Ryantown,2019-05-05 19:29:38,26.53,2302209966018,2,Rural
2357,West Heather,2019-02-02 06:28:04,53.07,2462950442268,4,Rural
2358,Lake Latoyabury,2019-02-25 04:10:19,16.18,8492924830016,2,Rural
2359,South Marychester,2019-01-19 11:40:46,49.44,90058815985,1,Rural
2360,Jessicaport,2019-01-31 17:57:25,58.29,623154556195,1,Rural
2361,Michaelberg,2019-03-22 22:20:54,38.3,8032727406577,6,Rural
2362,North Holly,2019-04-18 19:26:25,30.94,3441061016826,8,Rural
2363,Michaelberg,2019-03-13 14:40:18,37.72,8842606115175,6,Rural
2364,Lake Jamie,2019-02-25 23:46:02,28.65,5815763839331,4,Rural
2365,Lake Jamie,2019-04-19 04:32:47,16.29,3518682119233,4,Rural
2366,North Holly,2019-03-18 10:38:05,40.34,3787775176860,8,Rural
2367,Michaelberg,2019-01-27 18:43:05,38.42,862622008020,6,Rural
2368,Lake Jamie,2019-04-29 01:58:44,54.22,2489264790267,4,Rural
2369,Bradshawfurt,2019-01-30 10:55:23,51.39,1328274868072,7,Rural
2370,Michaelberg,2019-04-29 17:04:39,13.38,8550365057598,6,Rural
2371,Lake Latoyabury,2019-01-30 00:05:47,20.76,9018727594352,2,Rural
2372,North Jaime,2019-02-10 21:03:50,11.11,2781339863778,1,Rural
2373,West Heather,2019-05-07 19:22:15,44.94,4256853490277,4,Rural
2374,Newtonview,2019-04-25 10:20:13,55.84,9990581345298,1,Rural
